Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","New Food Balances","23","Belize","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","14.44","Fc","Calculated data"
"FBS","New Food Balances","53","Benin","645","Food supply quantity (kg/capita/yr)","2943","Meat","2017","2017","kg","20.24","Fc","Calculated data"
"FBS","New Food Balances","53","Benin","664","Food supply (kcal/capita/day)","2943","Meat","2017","2017","kcal/capita/day","66","Fc","Calculated data"
"FBS","New Food Balances","53","Benin","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","7.34","Fc","Calculated data"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","645","Food supply quantity (kg/capita/yr)","2943","Meat","2017","2017","kg","71.39","Fc","Calculated data"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","664","Food supply (kcal/capita/day)","2943","Meat","2017","2017","kcal/capita/day","318","Fc","Calculated data"
"FBS","New Food Balances","19","Bolivia (Plurinational State of)","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","23.38","Fc","Calculated data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","645","Food supply quantity (kg/capita/yr)","2943","Meat","2017","2017","kg","36.03","Fc","Calculated data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","664","Food supply (kcal/capita/day)","2943","Meat","2017","2017","kcal/capita/day","198","Fc","Calculated data"
"FBS","New Food Balances","80","Bosnia and Herzegovina","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","12.71","Fc","Calculated data"
"FBS","New Food Balances","20","Botswana","645","Food supply quantity (kg/capita/yr)","2943","Meat","2017","2017","kg","24.44","Fc","Calculated data"
"FBS","New Food Balances","20","Botswana","664","Food supply (kcal/capita/day)","2943","Meat","2017","2017","kcal/capita/day","88","Fc","Calculated data"
"FBS","New Food Balances","20","Botswana","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","10.9","Fc","Calculated data"
"FBS","New Food Balances","21","Brazil","645","Food supply quantity (kg/capita/yr)","2943","Meat","2017","2017","kg","99.83","Fc","Calculated data"
"FBS","New Food Balances","21","Brazil","664","Food supply (kcal/capita/day)","2943","Meat","2017","2017","kcal/capita/day","465","Fc","Calculated data"
"FBS","New Food Balances","21","Brazil","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","34.07","Fc","Calculated data"
"FBS","New Food Balances","27","Bulgaria","645","Food supply quantity (kg/capita/yr)","2943","Meat","2017","2017","kg","58.31","Fc","Calculated data"
"FBS","New Food Balances","27","Bulgaria","664","Food supply (kcal/capita/day)","2943","Meat","2017","2017","kcal/capita/day","244","Fc","Calculated data"
"FBS","New Food Balances","27","Bulgaria","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","19.39","Fc","Calculated data"
"FBS","New Food Balances","233","Burkina Faso","645","Food supply quantity (kg/capita/yr)","2943","Meat","2017","2017","kg","12","Fc","Calculated data"
"FBS","New Food Balances","233","Burkina Faso","664","Food supply (kcal/capita/day)","2943","Meat","2017","2017","kcal/capita/day","63","Fc","Calculated data"
"FBS","New Food Balances","233","Burkina Faso","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","4.53","Fc","Calculated data"
"FBS","New Food Balances","35","Cabo Verde","645","Food supply quantity (kg/capita/yr)","2943","Meat","2017","2017","kg","32.18","Fc","Calculated data"
"FBS","New Food Balances","35","Cabo Verde","664","Food supply (kcal/capita/day)","2943","Meat","2017","2017","kcal/capita/day","173","Fc","Calculated data"
"FBS","New Food Balances","35","Cabo Verde","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","11.75","Fc","Calculated data"
"FBS","New Food Balances","115","Cambodia","645","Food supply quantity (kg/capita/yr)","2943","Meat","2017","2017","kg","12.34","Fc","Calculated data"
"FBS","New Food Balances","115","Cambodia","664","Food supply (kcal/capita/day)","2943","Meat","2017","2017","kcal/capita/day","88","Fc","Calculated data"
"FBS","New Food Balances","115","Cambodia","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","4.26","Fc","Calculated data"
"FBS","New Food Balances","32","Cameroon","645","Food supply quantity (kg/capita/yr)","2943","Meat","2017","2017","kg","11.98","Fc","Calculated data"
"FBS","New Food Balances","32","Cameroon","664","Food supply (kcal/capita/day)","2943","Meat","2017","2017","kcal/capita/day","53","Fc","Calculated data"
"FBS","New Food Balances","32","Cameroon","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","4.84","Fc","Calculated data"
"FBS","New Food Balances","33","Canada","645","Food supply quantity (kg/capita/yr)","2943","Meat","2017","2017","kg","82.62","Fc","Calculated data"
"FBS","New Food Balances","33","Canada","664","Food supply (kcal/capita/day)","2943","Meat","2017","2017","kcal/capita/day","335","Fc","Calculated data"
"FBS","New Food Balances","33","Canada","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","27.78","Fc","Calculated data"
"FBS","New Food Balances","37","Central African Republic","645","Food supply quantity (kg/capita/yr)","2943","Meat","2017","2017","kg","35.9","Fc","Calculated data"
"FBS","New Food Balances","37","Central African Republic","664","Food supply (kcal/capita/day)","2943","Meat","2017","2017","kcal/capita/day","175","Fc","Calculated data"
"FBS","New Food Balances","37","Central African Republic","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","14.23","Fc","Calculated data"
"FBS","New Food Balances","39","Chad","645","Food supply quantity (kg/capita/yr)","2943","Meat","2017","2017","kg","26.48","Fc","Calculated data"
"FBS","New Food Balances","39","Chad","664","Food supply (kcal/capita/day)","2943","Meat","2017","2017","kcal/capita/day","126","Fc","Calculated data"
"FBS","New Food Balances","39","Chad","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","10.56","Fc","Calculated data"
"FBS","New Food Balances","40","Chile","645","Food supply quantity (kg/capita/yr)","2943","Meat","2017","2017","kg","83.16","Fc","Calculated data"
"FBS","New Food Balances","40","Chile","664","Food supply (kcal/capita/day)","2943","Meat","2017","2017","kcal/capita/day","447","Fc","Calculated data"
"FBS","New Food Balances","40","Chile","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","29.25","Fc","Calculated data"
"FBS","New Food Balances","351","China","645","Food supply quantity (kg/capita/yr)","2943","Meat","2017","2017","kg","60.59","Fc","Calculated data"
"FBS","New Food Balances","351","China","664","Food supply (kcal/capita/day)","2943","Meat","2017","2017","kcal/capita/day","473","Fc","Calculated data"
"FBS","New Food Balances","351","China","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","19.46","Fc","Calculated data"
"FBS","New Food Balances","44","Colombia","645","Food supply quantity (kg/capita/yr)","2943","Meat","2017","2017","kg","55.9","Fc","Calculated data"
"FBS","New Food Balances","44","Colombia","664","Food supply (kcal/capita/day)","2943","Meat","2017","2017","kcal/capita/day","252","Fc","Calculated data"
"FBS","New Food Balances","44","Colombia","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","18","Fc","Calculated data"
"FBS","New Food Balances","46","Congo","645","Food supply quantity (kg/capita/yr)","2943","Meat","2017","2017","kg","40.11","Fc","Calculated data"
"FBS","New Food Balances","46","Congo","664","Food supply (kcal/capita/day)","2943","Meat","2017","2017","kcal/capita/day","147","Fc","Calculated data"
"FBS","New Food Balances","46","Congo","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","15.16","Fc","Calculated data"
"FBS","New Food Balances","48","Costa Rica","645","Food supply quantity (kg/capita/yr)","2943","Meat","2017","2017","kg","53.55","Fc","Calculated data"
"FBS","New Food Balances","48","Costa Rica","664","Food supply (kcal/capita/day)","2943","Meat","2017","2017","kcal/capita/day","183","Fc","Calculated data"
"FBS","New Food Balances","48","Costa Rica","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","16.85","Fc","Calculated data"
"FBS","New Food Balances","107","Côte d'Ivoire","645","Food supply quantity (kg/capita/yr)","2943","Meat","2017","2017","kg","12.38","Fc","Calculated data"
"FBS","New Food Balances","107","Côte d'Ivoire","664","Food supply (kcal/capita/day)","2943","Meat","2017","2017","kcal/capita/day","48","Fc","Calculated data"
"FBS","New Food Balances","107","Côte d'Ivoire","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","5.23","Fc","Calculated data"
"FBS","New Food Balances","98","Croatia","645","Food supply quantity (kg/capita/yr)","2943","Meat","2017","2017","kg","75.29","Fc","Calculated data"
"FBS","New Food Balances","98","Croatia","664","Food supply (kcal/capita/day)","2943","Meat","2017","2017","kcal/capita/day","336","Fc","Calculated data"
"FBS","New Food Balances","98","Croatia","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","23.07","Fc","Calculated data"
"FBS","New Food Balances","49","Cuba","645","Food supply quantity (kg/capita/yr)","2943","Meat","2017","2017","kg","55.47","Fc","Calculated data"
"FBS","New Food Balances","49","Cuba","664","Food supply (kcal/capita/day)","2943","Meat","2017","2017","kcal/capita/day","293","Fc","Calculated data"
"FBS","New Food Balances","49","Cuba","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","19.77","Fc","Calculated data"
"FBS","New Food Balances","50","Cyprus","645","Food supply quantity (kg/capita/yr)","2943","Meat","2017","2017","kg","72.82","Fc","Calculated data"
"FBS","New Food Balances","50","Cyprus","664","Food supply (kcal/capita/day)","2943","Meat","2017","2017","kcal/capita/day","313","Fc","Calculated data"
"FBS","New Food Balances","50","Cyprus","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","23.52","Fc","Calculated data"
"FBS","New Food Balances","167","Czechia","645","Food supply quantity (kg/capita/yr)","2943","Meat","2017","2017","kg","82.78","Fc","Calculated data"
"FBS","New Food Balances","167","Czechia","664","Food supply (kcal/capita/day)","2943","Meat","2017","2017","kcal/capita/day","330","Fc","Calculated data"
"FBS","New Food Balances","167","Czechia","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","25.49","Fc","Calculated data"
"FBS","New Food Balances","116","Democratic People's Republic of Korea","645","Food supply quantity (kg/capita/yr)","2943","Meat","2017","2017","kg","13.67","Fc","Calculated data"
"FBS","New Food Balances","116","Democratic People's Republic of Korea","664","Food supply (kcal/capita/day)","2943","Meat","2017","2017","kcal/capita/day","83","Fc","Calculated data"
"FBS","New Food Balances","116","Democratic People's Republic of Korea","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","5.33","Fc","Calculated data"
"FBS","New Food Balances","54","Denmark","645","Food supply quantity (kg/capita/yr)","2943","Meat","2017","2017","kg","70.82","Fc","Calculated data"
"FBS","New Food Balances","54","Denmark","664","Food supply (kcal/capita/day)","2943","Meat","2017","2017","kcal/capita/day","339","Fc","Calculated data"
"FBS","New Food Balances","54","Denmark","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","28.32","Fc","Calculated data"
"FBS","New Food Balances","72","Djibouti","645","Food supply quantity (kg/capita/yr)","2943","Meat","2017","2017","kg","15.04","Fc","Calculated data"
"FBS","New Food Balances","72","Djibouti","664","Food supply (kcal/capita/day)","2943","Meat","2017","2017","kcal/capita/day","80","Fc","Calculated data"
"FBS","New Food Balances","72","Djibouti","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","5.74","Fc","Calculated data"
"FBS","New Food Balances","55","Dominica","645","Food supply quantity (kg/capita/yr)","2943","Meat","2017","2017","kg","55.02","Fc","Calculated data"
"FBS","New Food Balances","55","Dominica","664","Food supply (kcal/capita/day)","2943","Meat","2017","2017","kcal/capita/day","281","Fc","Calculated data"
"FBS","New Food Balances","55","Dominica","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","19.36","Fc","Calculated data"
"FBS","New Food Balances","56","Dominican Republic","645","Food supply quantity (kg/capita/yr)","2943","Meat","2017","2017","kg","55.24","Fc","Calculated data"
"FBS","New Food Balances","56","Dominican Republic","664","Food supply (kcal/capita/day)","2943","Meat","2017","2017","kcal/capita/day","216","Fc","Calculated data"
"FBS","New Food Balances","56","Dominican Republic","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","17.28","Fc","Calculated data"
"FBS","New Food Balances","58","Ecuador","645","Food supply quantity (kg/capita/yr)","2943","Meat","2017","2017","kg","45.22","Fc","Calculated data"
"FBS","New Food Balances","58","Ecuador","664","Food supply (kcal/capita/day)","2943","Meat","2017","2017","kcal/capita/day","203","Fc","Calculated data"
"FBS","New Food Balances","58","Ecuador","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","14.59","Fc","Calculated data"
"FBS","New Food Balances","59","Egypt","645","Food supply quantity (kg/capita/yr)","2943","Meat","2017","2017","kg","26.29","Fc","Calculated data"
"FBS","New Food Balances","59","Egypt","664","Food supply (kcal/capita/day)","2943","Meat","2017","2017","kcal/capita/day","109","Fc","Calculated data"
"FBS","New Food Balances","59","Egypt","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","9.84","Fc","Calculated data"
"FBS","New Food Balances","60","El Salvador","645","Food supply quantity (kg/capita/yr)","2943","Meat","2017","2017","kg","30.52","Fc","Calculated data"
"FBS","New Food Balances","60","El Salvador","664","Food supply (kcal/capita/day)","2943","Meat","2017","2017","kcal/capita/day","122","Fc","Calculated data"
"FBS","New Food Balances","60","El Salvador","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","10.32","Fc","Calculated data"
"FBS","New Food Balances","63","Estonia","645","Food supply quantity (kg/capita/yr)","2943","Meat","2017","2017","kg","63.63","Fc","Calculated data"
"FBS","New Food Balances","63","Estonia","664","Food supply (kcal/capita/day)","2943","Meat","2017","2017","kcal/capita/day","283","Fc","Calculated data"
"FBS","New Food Balances","63","Estonia","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","18.94","Fc","Calculated data"
"FBS","New Food Balances","209","Eswatini","645","Food supply quantity (kg/capita/yr)","2943","Meat","2017","2017","kg","27.6","Fc","Calculated data"
"FBS","New Food Balances","209","Eswatini","664","Food supply (kcal/capita/day)","2943","Meat","2017","2017","kcal/capita/day","133","Fc","Calculated data"
"FBS","New Food Balances","209","Eswatini","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","10.84","Fc","Calculated data"
"FBS","New Food Balances","238","Ethiopia","645","Food supply quantity (kg/capita/yr)","2943","Meat","2017","2017","kg","5.4","Fc","Calculated data"
"FBS","New Food Balances","238","Ethiopia","664","Food supply (kcal/capita/day)","2943","Meat","2017","2017","kcal/capita/day","30","Fc","Calculated data"
"FBS","New Food Balances","238","Ethiopia","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","2.21","Fc","Calculated data"
"FBS","New Food Balances","66","Fiji","645","Food supply quantity (kg/capita/yr)","2943","Meat","2017","2017","kg","43.85","Fc","Calculated data"
"FBS","New Food Balances","66","Fiji","664","Food supply (kcal/capita/day)","2943","Meat","2017","2017","kcal/capita/day","209","Fc","Calculated data"
"FBS","New Food Balances","66","Fiji","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","15.01","Fc","Calculated data"
"FBS","New Food Balances","67","Finland","645","Food supply quantity (kg/capita/yr)","2943","Meat","2017","2017","kg","76.69","Fc","Calculated data"
"FBS","New Food Balances","67","Finland","664","Food supply (kcal/capita/day)","2943","Meat","2017","2017","kcal/capita/day","531","Fc","Calculated data"
"FBS","New Food Balances","67","Finland","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","26.16","Fc","Calculated data"
"FBS","New Food Balances","68","France","645","Food supply quantity (kg/capita/yr)","2943","Meat","2017","2017","kg","83.04","Fc","Calculated data"
"FBS","New Food Balances","68","France","664","Food supply (kcal/capita/day)","2943","Meat","2017","2017","kcal/capita/day","438","Fc","Calculated data"
"FBS","New Food Balances","68","France","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","28.85","Fc","Calculated data"
"FBS","New Food Balances","70","French Polynesia","645","Food supply quantity (kg/capita/yr)","2943","Meat","2017","2017","kg","96.08","Fc","Calculated data"
"FBS","New Food Balances","70","French Polynesia","664","Food supply (kcal/capita/day)","2943","Meat","2017","2017","kcal/capita/day","476","Fc","Calculated data"
"FBS","New Food Balances","70","French Polynesia","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","36.96","Fc","Calculated data"
"FBS","New Food Balances","74","Gabon","645","Food supply quantity (kg/capita/yr)","2943","Meat","2017","2017","kg","59.2","Fc","Calculated data"
"FBS","New Food Balances","74","Gabon","664","Food supply (kcal/capita/day)","2943","Meat","2017","2017","kcal/capita/day","236","Fc","Calculated data"
"FBS","New Food Balances","74","Gabon","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","23.41","Fc","Calculated data"
"FBS","New Food Balances","75","Gambia","645","Food supply quantity (kg/capita/yr)","2943","Meat","2017","2017","kg","7.82","Fc","Calculated data"
"FBS","New Food Balances","75","Gambia","664","Food supply (kcal/capita/day)","2943","Meat","2017","2017","kcal/capita/day","32","Fc","Calculated data"
"FBS","New Food Balances","75","Gambia","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","3","Fc","Calculated data"
"FBS","New Food Balances","73","Georgia","645","Food supply quantity (kg/capita/yr)","2943","Meat","2017","2017","kg","31.83","Fc","Calculated data"
"FBS","New Food Balances","73","Georgia","664","Food supply (kcal/capita/day)","2943","Meat","2017","2017","kcal/capita/day","136","Fc","Calculated data"
"FBS","New Food Balances","73","Georgia","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","10.44","Fc","Calculated data"
"FBS","New Food Balances","79","Germany","645","Food supply quantity (kg/capita/yr)","2943","Meat","2017","2017","kg","87.78","Fc","Calculated data"
"FBS","New Food Balances","79","Germany","664","Food supply (kcal/capita/day)","2943","Meat","2017","2017","kcal/capita/day","361","Fc","Calculated data"
"FBS","New Food Balances","79","Germany","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","28.7","Fc","Calculated data"
"FBS","New Food Balances","81","Ghana","645","Food supply quantity (kg/capita/yr)","2943","Meat","2017","2017","kg","13.73","Fc","Calculated data"
"FBS","New Food Balances","81","Ghana","664","Food supply (kcal/capita/day)","2943","Meat","2017","2017","kcal/capita/day","45","Fc","Calculated data"
"FBS","New Food Balances","81","Ghana","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","5.17","Fc","Calculated data"
"FBS","New Food Balances","84","Greece","645","Food supply quantity (kg/capita/yr)","2943","Meat","2017","2017","kg","71.69","Fc","Calculated data"
"FBS","New Food Balances","84","Greece","664","Food supply (kcal/capita/day)","2943","Meat","2017","2017","kcal/capita/day","279","Fc","Calculated data"
"FBS","New Food Balances","84","Greece","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","23.05","Fc","Calculated data"
"FBS","New Food Balances","86","Grenada","645","Food supply quantity (kg/capita/yr)","2943","Meat","2017","2017","kg","59.39","Fc","Calculated data"
"FBS","New Food Balances","86","Grenada","664","Food supply (kcal/capita/day)","2943","Meat","2017","2017","kcal/capita/day","277","Fc","Calculated data"
"FBS","New Food Balances","86","Grenada","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","21.73","Fc","Calculated data"
"FBS","New Food Balances","89","Guatemala","645","Food supply quantity (kg/capita/yr)","2943","Meat","2017","2017","kg","36.39","Fc","Calculated data"
"FBS","New Food Balances","89","Guatemala","664","Food supply (kcal/capita/day)","2943","Meat","2017","2017","kcal/capita/day","130","Fc","Calculated data"
"FBS","New Food Balances","89","Guatemala","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","12.19","Fc","Calculated data"
"FBS","New Food Balances","90","Guinea","645","Food supply quantity (kg/capita/yr)","2943","Meat","2017","2017","kg","13.05","Fc","Calculated data"
"FBS","New Food Balances","90","Guinea","664","Food supply (kcal/capita/day)","2943","Meat","2017","2017","kcal/capita/day","58","Fc","Calculated data"
"FBS","New Food Balances","90","Guinea","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","5.08","Fc","Calculated data"
"FBS","New Food Balances","175","Guinea-Bissau","645","Food supply quantity (kg/capita/yr)","2943","Meat","2017","2017","kg","17.29","Fc","Calculated data"
"FBS","New Food Balances","175","Guinea-Bissau","664","Food supply (kcal/capita/day)","2943","Meat","2017","2017","kcal/capita/day","117","Fc","Calculated data"
"FBS","New Food Balances","175","Guinea-Bissau","674","Protein supply quantity (g/capita/day)","2943","Meat","2017","2017","g/capita/day","5.97","Fc","Calculated data"
