Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QL","Livestock Primary","9","Argentina","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","29493","Fc","Calculated data"
"QL","Livestock Primary","9","Argentina","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","2161659","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","1","Armenia","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","8058","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","1","Armenia","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","13155","Fc","Calculated data"
"QL","Livestock Primary","1","Armenia","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","10600","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","10","Australia","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","668223","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","10","Australia","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","19023","Fc","Calculated data"
"QL","Livestock Primary","10","Australia","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","1271135","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","11","Austria","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","90786","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","11","Austria","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","16297","Fc","Calculated data"
"QL","Livestock Primary","11","Austria","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","147950","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","52","Azerbaijan","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","88500","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","52","Azerbaijan","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","11792","Fc","Calculated data"
"QL","Livestock Primary","52","Azerbaijan","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","104362","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","12","Bahamas","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","5837","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","12","Bahamas","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","12042","Fc","Calculated data"
"QL","Livestock Primary","12","Bahamas","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","7029","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","13","Bahrain","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","4222","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","13","Bahrain","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","16204","Fc","Calculated data"
"QL","Livestock Primary","13","Bahrain","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","6841","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","16","Bangladesh","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","331108","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","16","Bangladesh","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","7480","Fc","Calculated data"
"QL","Livestock Primary","16","Bangladesh","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","247680","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","14","Barbados","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","9773","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","14","Barbados","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","16302","Fc","Calculated data"
"QL","Livestock Primary","14","Barbados","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","15932","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","57","Belarus","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","346468","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","57","Belarus","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","13363","Fc","Calculated data"
"QL","Livestock Primary","57","Belarus","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","463000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","255","Belgium","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","301319","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","255","Belgium","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","15378","Fc","Calculated data"
"QL","Livestock Primary","255","Belgium","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","463355","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","23","Belize","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","11931","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","23","Belize","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","16745","Fc","Calculated data"
"QL","Livestock Primary","23","Belize","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","19978","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","53","Benin","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","25653","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","53","Benin","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","5500","Fc","Calculated data"
"QL","Livestock Primary","53","Benin","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","14109","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","17","Bermuda","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","99","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","17","Bermuda","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","12000","Fc","Calculated data"
"QL","Livestock Primary","17","Bermuda","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","119","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","18","Bhutan","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","1259","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","18","Bhutan","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","12478","Fc","Calculated data"
"QL","Livestock Primary","18","Bhutan","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","1571","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","19","Bolivia (Plurinational State of)","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","203456","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","19","Bolivia (Plurinational State of)","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","24850","Fc","Calculated data"
"QL","Livestock Primary","19","Bolivia (Plurinational State of)","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","505593","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","80","Bosnia and Herzegovina","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","39789","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","80","Bosnia and Herzegovina","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","15323","Fc","Calculated data"
"QL","Livestock Primary","80","Bosnia and Herzegovina","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","60970","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","20","Botswana","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","4293","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","20","Botswana","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","10715","Fc","Calculated data"
"QL","Livestock Primary","20","Botswana","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","4600","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","21","Brazil","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","5935518","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","21","Brazil","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","23870","Fc","Calculated data"
"QL","Livestock Primary","21","Brazil","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","14167986","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","26","Brunei Darussalam","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","15722","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","26","Brunei Darussalam","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","14799","Fc","Calculated data"
"QL","Livestock Primary","26","Brunei Darussalam","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","23267","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","27","Bulgaria","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","55720","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","27","Bulgaria","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","19195","Fc","Calculated data"
"QL","Livestock Primary","27","Bulgaria","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","106955","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","233","Burkina Faso","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","60091","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","233","Burkina Faso","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","8000","Fc","Calculated data"
"QL","Livestock Primary","233","Burkina Faso","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","48073","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","29","Burundi","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","7000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","29","Burundi","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","9000","Fc","Calculated data"
"QL","Livestock Primary","29","Burundi","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","6300","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","35","Cabo Verde","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","540","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","35","Cabo Verde","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","18313","Fc","Calculated data"
"QL","Livestock Primary","35","Cabo Verde","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","988","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","115","Cambodia","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","24150","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","115","Cambodia","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","11367","Fc","Calculated data"
"QL","Livestock Primary","115","Cambodia","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","27451","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","32","Cameroon","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","95589","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","32","Cameroon","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","8000","Fc","Calculated data"
"QL","Livestock Primary","32","Cameroon","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","76471","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","33","Canada","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","762821","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","33","Canada","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","18585","Fc","Calculated data"
"QL","Livestock Primary","33","Canada","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","1417700","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","37","Central African Republic","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","7758","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","37","Central African Republic","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","8566","Fc","Calculated data"
"QL","Livestock Primary","37","Central African Republic","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","6645","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","39","Chad","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","7998","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","39","Chad","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","7980","Fc","Calculated data"
"QL","Livestock Primary","39","Chad","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","6383","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","40","Chile","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","293438","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","40","Chile","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","23958","Fc","Calculated data"
"QL","Livestock Primary","40","Chile","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","703032","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","351","China","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","13291836","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","351","China","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","15099","Fc","Calculated data"
"QL","Livestock Primary","351","China","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","20069797","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","96","China, Hong Kong SAR","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","15760","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","96","China, Hong Kong SAR","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","15120","Fc","Calculated data"
"QL","Livestock Primary","96","China, Hong Kong SAR","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","23829","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","128","China, Macao SAR","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","4699","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","128","China, Macao SAR","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","8412","Fc","Calculated data"
"QL","Livestock Primary","128","China, Macao SAR","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","3953","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","41","China, mainland","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","12895875","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","41","China, mainland","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","15031","Fc","Calculated data"
"QL","Livestock Primary","41","China, mainland","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","19383933","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","214","China, Taiwan Province of","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","375502","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","214","China, Taiwan Province of","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","17525","Fc","Calculated data"
"QL","Livestock Primary","214","China, Taiwan Province of","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","658083","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","44","Colombia","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","782000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","44","Colombia","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","19994","Fc","Calculated data"
"QL","Livestock Primary","44","Colombia","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","1563569","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","45","Comoros","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","745","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","45","Comoros","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","8000","Fc","Calculated data"
"QL","Livestock Primary","45","Comoros","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","596","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","46","Congo","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","6955","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","46","Congo","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","10000","Fc","Calculated data"
"QL","Livestock Primary","46","Congo","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","6955","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","47","Cook Islands","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","22","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","47","Cook Islands","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","8000","Fc","Calculated data"
"QL","Livestock Primary","47","Cook Islands","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","18","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","48","Costa Rica","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","77728","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","48","Costa Rica","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","17137","Fc","Calculated data"
"QL","Livestock Primary","48","Costa Rica","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","133200","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","107","Côte d'Ivoire","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","48322","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","107","Côte d'Ivoire","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","9255","Fc","Calculated data"
"QL","Livestock Primary","107","Côte d'Ivoire","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","44724","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","98","Croatia","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","47778","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","98","Croatia","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","13800","Fc","Calculated data"
"QL","Livestock Primary","98","Croatia","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","65936","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","49","Cuba","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","19257","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","49","Cuba","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","15189","Fc","Calculated data"
"QL","Livestock Primary","49","Cuba","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","29250","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","50","Cyprus","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","13489","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","50","Cyprus","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","18924","Fc","Calculated data"
"QL","Livestock Primary","50","Cyprus","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","25528","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","167","Czechia","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","120463","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","167","Czechia","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","13568","Fc","Calculated data"
"QL","Livestock Primary","167","Czechia","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","163445","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","116","Democratic People's Republic of Korea","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","34736","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","116","Democratic People's Republic of Korea","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","12669","Fc","Calculated data"
"QL","Livestock Primary","116","Democratic People's Republic of Korea","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","44008","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","250","Democratic Republic of the Congo","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","17156","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","250","Democratic Republic of the Congo","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","6008","Fc","Calculated data"
"QL","Livestock Primary","250","Democratic Republic of the Congo","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","10307","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","54","Denmark","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","101407","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","54","Denmark","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","14971","Fc","Calculated data"
"QL","Livestock Primary","54","Denmark","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","151814","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","55","Dominica","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","356","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","55","Dominica","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","10000","Fc","Calculated data"
"QL","Livestock Primary","55","Dominica","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","356","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","56","Dominican Republic","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","207667","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","56","Dominican Republic","5424","Yield/Carcass Weight","1808","Meat, Poultry","2017","2017","0.1g/An","16329","Fc","Calculated data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1808","Meat, Poultry","2017","2017","tonnes","339110","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","58","Ecuador","5321","Producing Animals/Slaughtered","1808","Meat, Poultry","2017","2017","1000 Head","160316","A","Aggregate, may include official, semi-official, estimated or calculated data"
